US_AQI,PM2_5_ugm3,PM10_ugm3,NO2_ugm3,Temp_2m_C,Humidity_Percent
154.0,67.8,98.0,54.1,22.3,67
154.0,66.6,96.6,54.4,26.5,58
154.0,62.4,91.5,43.9,29.0,45
154.0,58.3,86.1,27.7,30.5,39
154.0,54.1,80.3,10.6,31.5,36
154.0,50.3,75.2,3.5,32.2,33
154.0,49.7,74.5,0.0,32.4,32
154.0,51.0,76.1,8.0,32.1,32
154.0,52.4,78.0,34.0,31.4,34
154.0,55.8,81.7,71.1,29.3,49
154.0,66.4,96.6,111.7,25.7,52
154.0,73.6,106.9,111.8,24.4,57
154.0,77.3,112.0,111.7,23.2,60
154.0,75.9,109.9,108.6,22.6,62
154.0,72.4,104.5,102.1,21.6,67
154.0,69.2,99.9,93.2,21.4,69
154.0,66.4,95.7,81.6,20.7,73
154.0,64.3,92.7,74.2,20.3,73
154.0,62.9,90.3,67.3,19.6,76
154.0,61.5,88.5,59.7,19.1,78
154.0,59.8,86.4,55.7,18.5,81
154.0,59.1,85.2,52.8,18.2,81
154.0,61.0,88.0,48.3,17.7,86
154.0,64.0,92.4,50.8,19.8,78
154.0,63.6,92.0,54.1,22.5,71
154.0,63.1,91.7,52.7,26.1,61
154.0,61.2,90.1,42.0,29.0,48
154.0,61.7,91.0,26.2,30.4,42
154.0,61.2,90.3,9.7,31.3,38
154.0,60.8,89.6,2.6,31.9,37
154.0,60.1,88.2,0.0,32.1,36
154.0,59.6,87.3,8.5,31.8,35
154.0,60.3,88.0,38.2,31.1,33
155.0,67.1,97.3,80.6,29.4,42
155.0,70.5,101.7,56.8,26.2,50
155.0,79.4,114.6,66.3,24.4,59
155.0,88.9,128.1,79.7,23.9,61
155.0,97.8,140.6,90.8,23.4,62
156.0,105.9,152.3,88.5,22.2,71
157.0,111.3,159.7,80.6,21.1,75
157.0,112.0,160.7,68.1,20.6,76
158.0,108.7,156.0,58.4,20.6,74
159.0,102.9,147.6,47.6,20.6,71
160.0,98.3,140.6,36.0,19.2,78
161.0,96.2,137.8,31.5,18.5,81
162.0,96.9,138.8,29.3,18.4,80
163.0,126.2,180.7,75.6,17.8,84
164.0,131.8,188.6,75.3,19.9,76
166.0,129.9,186.3,74.6,22.9,67
167.0,114.3,164.4,68.5,25.8,58
168.0,99.9,144.4,55.8,28.0,51
169.0,80.3,117.3,38.6,29.6,46
169.0,65.9,97.6,20.8,30.8,42
170.0,57.2,85.7,15.2,31.6,38
170.0,51.7,78.0,13.7,31.8,36
169.0,46.7,70.8,17.4,31.5,35
169.0,43.0,65.0,26.1,31.1,37
169.0,42.6,63.1,39.0,29.5,45
168.0,43.4,63.6,53.4,26.0,49
168.0,49.6,72.6,60.8,24.3,54
167.0,55.5,80.8,71.2,23.0,59
166.0,61.2,88.9,80.1,21.8,67
165.0,67.1,97.6,78.7,21.6,67
164.0,72.2,104.5,73.3,23.4,57
164.0,75.0,108.5,64.9,23.3,56
163.0,76.4,110.1,59.0,21.2,64
162.0,76.6,110.6,52.6,21.1,62
162.0,78.0,112.5,46.1,19.8,67
161.0,81.0,116.9,44.9,18.9,70
161.0,85.4,122.9,45.4,19.9,64
161.0,89.9,129.5,50.0,18.3,77
160.0,88.9,127.6,47.2,19.3,74
159.0,79.9,114.8,43.1,22.3,66
158.0,68.7,99.2,36.4,25.6,55
157.0,57.2,82.7,29.7,28.0,46
156.0,48.0,69.4,21.9,30.0,37
155.0,42.5,61.7,14.8,31.3,31
155.0,43.0,62.2,13.2,32.0,29
154.0,46.6,67.1,14.0,32.2,28
154.0,48.3,69.6,20.1,32.0,27
154.0,48.9,70.3,31.1,31.0,29
154.0,52.9,76.1,46.1,28.7,54
154.0,51.8,74.5,57.8,25.8,43
155.0,59.3,85.0,62.1,24.5,45
155.0,65.4,93.6,68.1,24.0,48
155.0,68.0,97.3,72.2,23.2,52
155.0,65.4,93.6,69.0,22.2,52
155.0,59.3,84.8,62.4,20.9,56
155.0,53.4,76.6,53.3,19.7,61
154.0,49.1,70.3,47.5,19.5,59
154.0,46.3,66.4,41.7,19.3,61
153.0,44.7,64.0,35.2,19.0,64
152.0,44.4,63.6,31.8,18.6,65
152.0,44.6,64.0,29.4,18.3,65
151.0,41.7,59.8,24.0,18.2,66
149.0,45.8,65.4,22.3,19.1,66
144.0,44.4,63.6,19.9,21.9,59
140.0,39.9,57.4,16.8,25.4,54
137.0,27.4,39.5,14.4,28.5,38
134.0,22.0,31.8,12.1,30.1,33
132.0,21.2,30.6,10.9,31.2,29
129.0,23.1,33.4,12.1,31.8,26
127.0,25.3,36.6,14.6,31.4,26
125.0,27.0,38.9,20.8,30.7,28
123.0,26.8,38.6,29.6,29.9,33
121.0,27.6,39.8,40.7,27.9,46
118.0,41.4,59.6,81.5,27.0,34
117.0,42.5,61.0,84.3,25.6,36
115.0,42.5,61.0,88.4,23.3,45
113.0,42.6,61.2,92.1,21.6,53
110.0,43.7,62.9,92.7,20.6,58
108.0,45.4,65.2,92.0,19.9,61
106.0,46.9,67.5,88.7,19.5,61
106.0,48.4,69.6,83.3,19.3,63
106.0,49.9,71.7,76.1,18.8,64
106.0,51.5,73.8,67.0,18.3,66
107.0,52.5,75.4,61.5,18.1,67
108.0,53.3,76.4,56.5,17.6,70
108.0,51.1,73.3,42.4,17.7,72
109.0,52.0,74.7,45.5,19.4,67
110.0,53.7,77.1,49.9,22.0,61
111.0,54.6,78.5,50.3,24.6,54
113.0,55.1,79.2,42.0,27.3,48
115.0,53.1,76.4,29.1,29.8,43
119.0,51.7,74.5,15.1,31.6,37
122.0,52.2,75.2,8.4,32.6,32
125.0,51.2,73.8,3.8,32.9,28
128.0,51.9,75.0,9.3,32.5,28
130.0,53.2,76.8,29.8,31.8,31
133.0,58.4,84.1,59.8,29.8,41
136.0,50.6,72.9,94.5,26.1,52
137.0,56.5,81.3,99.9,24.9,54
139.0,59.6,85.7,107.4,23.3,64
140.0,60.8,87.3,114.3,22.4,67
142.0,60.3,86.6,114.4,22.0,68
144.0,57.5,82.7,112.0,21.3,72
145.0,55.6,80.1,106.1,22.1,68
146.0,55.3,79.4,99.7,21.5,72
147.0,56.1,80.8,91.6,20.7,74
147.0,58.0,83.4,80.6,20.1,75
148.0,59.5,85.4,72.3,19.9,73
149.0,60.1,86.4,63.8,19.3,75
150.0,62.6,89.9,66.5,18.6,82
150.0,67.1,96.4,67.0,20.0,77
150.0,66.8,95.9,67.5,22.5,69
151.0,64.3,92.4,63.1,25.2,59
151.0,60.1,86.4,51.9,27.4,52
151.0,53.3,76.6,36.5,29.4,44
151.0,45.4,65.2,20.3,31.2,36
151.0,40.5,58.3,13.7,31.5,33
151.0,37.6,54.0,10.3,31.7,31
150.0,35.9,51.7,16.1,31.2,32
150.0,35.4,50.9,34.3,30.5,36
148.0,39.1,56.1,60.8,28.5,56
146.0,54.6,78.5,100.6,26.4,52
147.0,63.3,90.8,106.6,26.6,46
148.0,71.0,101.7,115.2,26.0,47
149.0,77.3,110.6,123.2,25.4,49
150.0,82.2,117.8,123.5,23.9,56
151.0,85.4,122.5,121.0,24.3,53
151.0,87.1,124.8,116.5,24.4,52
152.0,88.5,126.7,113.2,23.1,56
153.0,90.3,129.5,109.4,20.4,67
153.0,90.8,129.9,103.4,19.5,72
154.0,89.4,128.1,97.4,18.3,79
155.0,86.1,123.4,90.7,19.4,73
155.0,86.8,124.3,81.2,18.8,83
156.0,86.8,124.3,84.4,20.5,77
156.0,81.5,116.9,88.7,22.8,70
157.0,71.9,102.9,86.2,25.5,60
157.0,63.3,90.8,71.3,28.0,51
157.0,61.0,87.8,49.6,30.2,43
157.0,58.4,84.1,25.3,31.9,34
157.0,54.0,77.8,14.2,32.8,29
158.0,48.7,70.1,6.7,32.9,29
158.0,44.5,64.0,9.7,32.7,28
158.0,42.0,60.5,29.2,31.9,30
158.0,43.5,62.6,59.0,30.1,37
158.0,41.6,59.8,101.1,25.7,52
158.0,48.1,69.2,106.7,24.8,55
158.0,52.7,75.7,114.5,24.2,55
157.0,54.2,77.8,121.5,22.6,63
157.0,53.1,76.1,122.3,22.0,67
156.0,51.2,73.6,120.6,21.4,67
155.0,48.7,69.8,111.9,20.9,68
154.0,47.8,68.7,96.8,20.4,70
154.0,48.1,69.2,76.7,20.0,68
153.0,49.6,71.2,55.3,19.6,65
152.0,51.5,73.8,48.7,18.6,70
151.0,53.7,76.8,46.6,18.1,73
150.0,52.3,75.0,56.2,18.2,82
148.0,56.5,80.8,58.2,19.9,77
144.0,55.4,79.6,60.9,23.1,67
142.0,53.8,77.3,58.2,26.2,55
140.0,49.4,70.8,46.2,29.0,47
138.0,45.5,65.4,28.9,31.4,40
137.0,44.5,64.0,10.9,32.9,33
135.0,46.1,66.4,4.4,33.7,28
134.0,45.2,65.0,1.7,34.0,26
134.0,42.6,61.5,9.2,33.7,26
134.0,40.7,58.7,29.6,32.7,28
134.0,42.5,61.0,58.8,30.7,36
134.0,49.8,71.5,54.0,28.5,37
134.0,54.1,77.5,53.0,26.7,40
135.0,55.9,80.1,51.5,25.6,42
135.0,56.3,80.8,48.6,25.0,44
136.0,56.5,81.0,45.1,24.3,47
136.0,56.0,80.3,40.8,22.7,54
137.0,55.1,79.2,36.2,20.9,65
137.0,55.3,79.2,34.3,20.3,68
138.0,56.3,80.8,33.3,20.5,65
139.0,58.9,84.5,33.7,20.3,65
140.0,63.3,90.8,36.7,19.1,69
141.0,68.7,98.5,41.2,18.2,75
143.0,73.8,105.7,47.4,17.9,79
145.0,80.3,115.0,42.4,20.4,72
147.0,76.1,109.2,35.4,23.8,64
149.0,69.8,100.1,26.4,26.7,51
150.0,62.6,89.9,20.8,29.0,46
151.0,57.7,83.1,15.7,31.1,41
151.0,56.1,81.3,11.7,32.8,32
151.0,56.1,81.3,11.3,33.5,28
151.0,54.7,79.2,12.8,33.6,26
151.0,53.2,77.1,18.6,33.4,26
152.0,50.8,73.3,27.7,32.8,27
152.0,49.7,71.5,39.7,30.9,34
152.0,49.8,71.7,51.7,27.3,43
152.0,54.0,77.8,56.4,24.5,57
152.0,58.4,84.1,63.1,24.3,56
152.0,62.9,90.3,70.4,24.5,54
152.0,67.8,97.1,72.9,22.1,64
153.0,71.5,102.4,73.9,21.4,66
153.0,72.2,103.6,74.1,23.8,54
153.0,72.6,104.1,73.9,23.8,52
154.0,73.8,105.7,73.0,23.7,52
154.0,75.9,109.0,70.0,23.3,53
154.0,79.6,114.1,65.5,19.8,67
155.0,83.6,119.7,59.7,19.5,67
155.0,82.2,117.8,50.2,18.2,77
155.0,82.4,117.8,44.1,20.1,71
155.0,76.8,109.9,35.4,23.5,63
155.0,71.5,102.4,25.1,26.9,54
155.0,62.2,89.2,20.1,29.4,44
155.0,57.7,82.9,16.3,30.9,39
155.0,56.1,80.6,13.7,32.0,36
155.0,57.3,82.2,12.9,32.5,34
155.0,59.8,85.9,13.5,32.4,35
155.0,60.5,86.8,19.9,32.1,37
156.0,61.7,88.5,34.2,31.7,38
156.0,65.0,93.1,53.5,27.2,58
156.0,59.1,85.0,35.4,26.0,63
156.0,59.5,85.4,36.4,25.1,60
157.0,63.1,90.8,37.7,25.4,58
157.0,70.3,101.0,37.1,23.4,68
157.0,74.0,106.4,33.0,22.1,76
157.0,69.6,99.9,26.9,21.4,81
157.0,66.1,95.0,20.0,20.7,84
157.0,64.5,92.7,17.4,20.0,86
157.0,64.3,92.2,15.8,19.8,87
156.0,65.2,93.4,15.0,19.6,85
156.0,67.1,96.2,15.6,19.7,83
156.0,69.6,99.9,17.1,19.7,81
156.0,70.5,101.3,16.0,21.2,82
155.0,72.9,104.8,15.1,22.4,79
155.0,71.7,103.1,13.8,23.9,75
155.0,69.8,100.6,12.5,27.0,66
155.0,65.2,94.3,11.9,29.7,52
155.0,68.5,98.7,11.7,31.6,40
155.0,70.1,100.8,13.0,32.6,36
156.0,68.5,98.5,15.7,32.0,35
156.0,71.7,103.4,19.5,29.1,46
156.0,69.6,100.6,26.7,30.2,42
156.0,69.6,100.6,35.4,27.5,52
156.0,72.6,104.8,46.0,21.2,89
157.0,86.1,123.9,94.0,23.4,78
157.0,86.8,124.8,95.1,22.5,81
158.0,92.4,133.2,96.4,21.5,84
158.0,91.0,130.9,91.7,20.7,86
159.0,87.3,125.3,78.4,20.4,86
159.0,92.0,131.8,59.6,20.0,87
160.0,97.8,140.2,38.0,19.8,87
160.0,102.7,147.1,28.0,19.4,90
161.0,105.0,150.4,20.9,18.9,92
162.0,106.4,152.7,16.4,18.9,93
163.0,107.8,154.6,18.7,19.1,94
164.0,110.1,158.3,24.7,19.2,95
165.0,115.5,165.3,20.9,20.2,97
166.0,116.4,167.2,25.7,22.4,96
167.0,112.2,161.6,32.5,23.7,93
168.0,104.5,150.9,36.3,25.1,88
168.0,82.9,121.1,30.3,26.3,82
169.0,64.5,95.2,19.8,27.6,75
169.0,58.1,85.9,9.2,28.2,71
168.0,56.0,82.9,5.6,28.8,67
168.0,55.3,81.7,4.4,29.4,63
168.0,53.3,78.7,13.1,29.5,59
167.0,52.2,76.8,34.0,28.5,62
167.0,57.4,84.1,63.2,25.5,72
167.0,85.0,123.4,97.6,22.7,78
167.0,93.6,135.5,101.0,23.2,76
167.0,95.5,138.3,105.7,22.2,83
167.0,93.6,135.5,107.1,21.8,84
167.0,89.9,129.9,101.9,20.5,91
167.0,84.5,122.0,93.0,20.4,91
167.0,79.9,115.5,77.3,19.9,92
166.0,76.8,111.3,60.7,19.8,91
166.0,73.8,107.1,41.1,19.9,88
165.0,71.2,103.4,21.5,19.5,88
164.0,68.9,99.9,16.5,19.5,87
164.0,66.4,96.2,16.8,19.1,88
163.0,69.8,101.0,18.7,20.4,95
162.0,71.5,103.4,27.5,21.5,91
161.0,76.6,110.6,39.9,24.0,82
160.0,77.1,111.5,48.7,22.9,82
159.0,74.7,108.5,42.2,25.4,71
159.0,71.5,103.8,29.0,27.1,66
159.0,70.3,102.2,14.7,29.0,59
159.0,69.6,101.3,10.2,30.6,50
160.0,68.5,99.9,8.5,31.0,44
160.0,68.5,99.9,13.6,30.9,41
160.0,73.3,106.6,27.5,30.5,43
161.0,74.7,108.5,47.4,28.9,52
161.0,68.9,99.9,97.9,24.5,59
161.0,70.3,101.7,98.7,24.2,59
160.0,73.6,106.6,99.6,23.8,60
160.0,75.9,110.1,97.5,23.5,61
160.0,76.8,111.3,91.5,23.3,62
159.0,76.4,110.6,82.8,23.1,61
159.0,75.4,109.0,70.4,22.0,64
159.0,74.7,108.0,60.4,21.0,68
159.0,76.6,110.4,49.6,20.4,71
159.0,78.0,112.5,39.1,20.1,73
159.0,78.9,113.9,36.0,19.7,75
159.0,80.1,115.3,35.8,19.2,77
160.0,85.2,122.0,48.7,21.3,78
160.0,87.5,125.7,51.8,21.6,80
160.0,89.2,128.1,55.9,23.6,77
161.0,88.5,127.6,55.4,26.1,68
161.0,80.6,116.4,45.0,27.6,61
161.0,70.5,102.4,29.3,29.0,54
161.0,67.5,98.0,12.9,29.9,50
161.0,63.1,91.7,6.6,29.9,49
161.0,61.0,89.2,3.5,29.9,48
161.0,60.1,87.8,11.8,29.1,51
160.0,61.5,89.6,35.0,28.8,54
160.0,68.9,100.1,68.1,27.9,71
160.0,54.1,78.9,94.3,27.5,57
160.0,61.0,88.7,101.1,26.6,61
159.0,68.9,100.1,110.7,24.0,75
159.0,77.3,112.0,120.3,22.8,82
159.0,85.2,123.4,122.1,21.9,87
160.0,90.6,130.9,121.2,21.8,87
160.0,92.2,133.2,117.5,22.3,83
160.0,93.4,134.6,112.9,22.1,83
161.0,94.1,136.0,106.7,20.9,89
161.0,91.0,131.3,97.8,20.8,88
161.0,85.7,123.4,91.0,21.0,85
162.0,82.0,118.0,83.9,20.1,90
162.0,99.9,143.9,94.0,20.2,92
162.0,101.5,146.2,90.7,21.7,85
162.0,94.8,136.4,85.8,21.3,92
162.0,81.5,117.3,76.6,21.2,94
162.0,67.5,97.3,66.2,21.5,91
162.0,62.9,90.6,53.6,23.1,83
162.0,59.6,86.4,39.5,25.2,73
162.0,58.4,84.5,32.0,25.8,70
161.0,52.3,75.4,26.4,25.6,69
161.0,48.1,69.4,25.6,25.0,71
161.0,46.7,67.5,34.1,24.9,72
161.0,43.7,63.1,47.9,23.0,84
160.0,51.6,74.5,69.7,21.8,84
160.0,52.6,75.9,71.3,21.6,84
160.0,55.4,79.9,73.5,21.3,89
160.0,57.3,82.4,74.1,21.1,91
159.0,57.9,83.1,72.1,20.7,93
159.0,58.2,83.4,68.5,20.2,92
158.0,57.5,82.4,59.6,20.0,91
157.0,54.6,78.2,47.2,19.8,92
156.0,50.8,72.9,31.5,19.5,95
155.0,49.4,70.8,14.8,19.5,95
154.0,45.9,65.7,8.9,19.5,95
153.0,33.5,48.1,6.4,19.3,96
152.0,45.5,65.7,11.2,19.2,93
151.0,36.7,53.1,14.6,19.5,90
149.0,32.6,47.0,19.4,21.0,85
143.0,25.0,36.3,23.4,23.1,81
137.0,19.7,28.9,21.9,23.3,81
132.0,17.8,26.2,18.1,25.1,77
127.0,20.0,29.4,14.9,26.8,66
123.0,21.2,31.2,15.2,25.2,69
119.0,22.9,33.5,16.9,23.9,75
116.0,21.8,31.9,22.3,23.1,80
113.0,20.3,29.7,30.6,23.7,77
110.0,20.1,29.4,41.3,22.7,84
108.0,18.3,26.7,46.1,21.3,91
104.0,20.0,29.0,43.2,18.9,98
101.0,17.8,26.0,39.2,19.3,90
98.0,16.4,24.1,35.2,19.0,92
94.0,17.6,25.8,35.3,19.0,92
90.0,18.0,26.5,36.7,19.1,94
87.0,18.3,27.1,36.5,19.0,94
83.0,18.5,27.4,32.1,18.7,96
80.0,18.7,27.8,25.6,18.7,96
77.0,19.1,28.4,19.1,18.9,96
75.0,19.5,29.0,18.0,19.0,96
72.0,19.0,28.3,18.6,19.1,96
71.0,16.6,24.9,12.7,19.6,93
68.0,16.8,25.4,15.5,19.6,91
67.0,14.6,21.8,19.5,20.6,90
65.0,15.5,23.1,22.9,22.5,85
64.0,17.0,25.1,22.1,24.2,79
64.0,19.2,28.2,19.7,23.8,82
64.0,21.1,31.1,17.0,25.3,78
64.0,24.1,35.3,15.2,24.8,74
64.0,27.2,39.8,13.7,24.1,78
65.0,29.0,42.4,17.5,24.6,75
65.0,30.0,43.9,29.4,23.6,80
66.0,33.1,48.4,46.1,23.3,84
68.0,37.3,54.1,46.8,21.8,91
69.0,38.2,55.5,51.8,21.1,94
71.0,39.9,58.1,59.0,20.5,94
73.0,42.3,61.5,65.8,20.6,92
75.0,44.9,65.2,66.3,19.8,95
77.0,49.2,71.2,64.4,19.5,95
80.0,52.3,75.4,61.5,19.6,95
83.0,54.1,78.2,59.9,18.9,97
86.0,50.8,73.3,58.3,17.8,98
89.0,43.3,62.6,55.8,18.3,98
91.0,37.3,53.8,54.1,18.6,96
93.0,35.4,51.2,52.3,18.5,98
94.0,39.5,56.8,46.6,18.8,98
96.0,41.2,59.1,42.6,19.1,98
99.0,38.4,55.5,36.8,20.6,92
101.0,36.3,52.9,28.9,22.2,85
103.0,36.1,52.6,23.4,24.0,78
105.0,35.5,52.0,17.8,24.4,77
107.0,33.5,49.4,12.3,25.7,71
108.0,34.6,50.8,8.1,26.4,68
109.0,35.4,51.9,4.7,27.0,65
110.0,34.9,51.1,10.3,27.0,64
111.0,33.9,49.7,30.2,26.6,66
111.0,38.5,56.2,58.7,25.9,73
112.0,51.7,75.2,70.2,22.7,87
113.0,54.8,79.6,72.0,21.9,86
115.0,61.9,89.6,74.5,21.6,87
117.0,63.6,92.0,79.1,20.9,92
119.0,61.0,88.0,84.6,20.6,93
121.0,62.6,90.1,91.2,20.2,94
122.0,64.5,92.9,96.0,19.9,95
124.0,67.1,96.6,94.1,19.5,95
125.0,68.2,98.0,89.2,19.1,96
127.0,66.4,95.0,81.0,18.9,96
129.0,63.6,91.0,74.4,18.5,97
132.0,59.5,85.4,66.8,18.5,97
134.0,49.5,71.2,53.3,20.4,97
135.0,44.8,64.7,50.8,21.6,95
136.0,40.5,58.4,47.3,23.1,91
136.0,33.4,48.3,40.4,24.4,89
136.0,28.8,41.7,32.4,20.2,96
135.0,27.9,40.7,22.6,22.5,89
134.0,30.2,44.0,12.6,24.9,82
134.0,32.5,47.5,7.6,25.6,77
134.0,36.1,52.6,4.4,27.4,74
134.0,38.2,55.6,10.2,26.3,72
134.0,39.6,57.7,29.8,25.7,75
135.0,42.1,61.2,57.9,25.5,76
135.0,50.1,72.6,79.1,23.4,78
135.0,47.8,69.4,76.1,22.4,83
134.0,44.7,65.0,71.9,22.0,86
132.0,44.9,65.2,66.7,21.3,88
130.0,49.2,71.2,64.4,20.9,91
129.0,53.9,77.8,62.6,20.5,93
128.0,52.9,76.1,59.3,20.1,95
127.0,50.2,72.2,54.7,19.7,96
125.0,48.3,69.6,49.0,19.5,96
123.0,47.6,68.5,43.2,19.1,97
121.0,48.0,68.9,41.9,18.5,98
120.0,49.5,71.0,42.1,18.6,97
119.0,46.4,66.8,30.4,18.5,97
118.0,47.6,68.7,31.5,20.3,92
119.0,45.9,66.6,32.9,22.7,85
119.0,42.4,62.4,31.8,25.0,79
120.0,35.2,52.7,26.2,26.5,73
121.0,35.7,53.4,18.0,27.8,66
122.0,35.2,52.5,9.5,28.8,59
122.0,34.8,51.7,4.9,29.5,53
122.0,34.2,50.6,1.6,29.6,52
122.0,33.9,49.8,9.4,29.5,52
122.0,34.5,50.5,32.9,29.1,54
121.0,41.9,61.0,66.3,27.8,65
121.0,69.8,101.3,120.2,25.3,74
123.0,78.0,112.9,117.3,26.5,61
126.0,81.0,116.9,113.1,25.8,63
130.0,76.4,110.1,106.7,23.6,74
133.0,71.5,103.1,102.4,21.5,84
136.0,67.5,97.3,97.8,20.4,88
137.0,62.2,89.6,88.5,20.0,91
138.0,57.7,83.1,76.8,19.9,91
139.0,54.8,78.9,62.4,19.6,92
140.0,53.3,76.6,46.0,19.3,92
140.0,52.6,75.4,37.9,19.0,93
141.0,52.2,75.0,32.0,18.8,93
141.0,50.3,72.2,26.4,18.9,94
141.0,53.6,76.8,30.1,20.8,87
142.0,52.9,76.1,35.3,24.1,81
143.0,53.7,77.5,37.5,21.2,91
144.0,55.1,79.6,31.3,23.5,83
146.0,56.2,81.5,21.1,26.6,71
148.0,52.6,76.6,10.3,28.1,68
150.0,50.3,73.6,4.5,29.0,65
150.0,49.4,72.2,0.3,29.3,63
151.0,48.5,71.0,10.4,29.3,63
151.0,50.1,73.1,41.3,28.9,64
151.0,58.6,85.2,85.2,28.1,75
153.0,60.1,87.5,102.2,27.0,75
151.0,65.9,95.7,99.9,24.9,83
151.0,67.5,97.8,96.5,23.9,87
151.0,66.1,95.9,91.8,23.9,85
151.0,65.9,95.7,88.7,22.8,90
151.0,65.2,94.3,85.6,22.1,92
150.0,65.7,94.8,80.6,21.7,92
151.0,62.9,90.3,75.9,21.2,93
151.0,62.2,89.4,70.7,21.1,93
151.0,61.5,88.5,63.0,20.7,95
151.0,61.0,87.8,56.2,20.4,95
151.0,61.0,87.3,48.7,20.2,95
151.0,67.1,96.2,46.7,21.3,91
152.0,68.5,98.5,46.6,22.9,86
152.0,63.1,91.0,46.2,24.8,83
152.0,56.5,82.2,42.2,25.1,81
152.0,49.5,72.9,33.7,27.6,78
152.0,45.1,66.8,22.1,29.6,71
152.0,41.9,62.4,10.1,30.7,64
152.0,40.4,60.3,4.9,31.6,58
152.0,39.5,59.0,2.0,31.8,54
151.0,39.2,58.8,7.8,31.6,52
151.0,39.2,58.6,26.7,29.9,59
151.0,43.3,64.3,53.7,29.3,55
151.0,45.5,67.1,57.2,27.3,75
150.0,47.8,70.3,58.5,25.5,73
149.0,48.0,70.5,60.3,23.5,84
147.0,48.8,71.7,61.4,22.8,86
146.0,51.8,76.1,60.5,22.8,86
144.0,57.4,84.3,58.6,23.1,85
143.0,59.1,86.1,54.7,22.6,87
143.0,57.0,82.7,50.1,22.4,88
142.0,57.4,83.1,44.3,22.0,90
141.0,60.3,87.1,37.8,21.7,91
141.0,64.3,92.7,34.4,20.7,98
142.0,71.2,102.7,31.7,20.6,97
143.0,57.4,83.4,42.5,22.2,89
142.0,56.8,82.7,43.9,23.1,88
140.0,53.6,78.9,45.7,24.3,86
139.0,57.0,84.5,44.7,26.2,77
140.0,58.1,86.4,38.4,27.6,67
140.0,56.5,84.3,29.2,28.9,62
142.0,56.3,84.5,19.0,30.0,57
143.0,56.5,84.8,12.5,30.5,54
145.0,54.9,82.7,6.9,29.4,60
146.0,55.6,83.4,13.0,28.5,64
148.0,55.8,83.6,38.2,25.3,80
150.0,57.2,85.4,74.7,25.5,79
150.0,43.9,65.0,59.7,26.2,74
150.0,48.0,70.5,64.0,25.0,81
150.0,49.2,72.4,70.1,23.8,87
150.0,54.5,79.6,75.1,23.0,90
150.0,61.9,90.3,73.9,22.3,93
151.0,67.3,98.0,70.0,21.7,95
151.0,65.2,95.0,63.8,21.4,95
151.0,60.3,87.3,58.7,21.6,95
151.0,57.3,83.1,52.9,21.4,95
151.0,56.0,81.3,46.4,21.3,96
151.0,56.1,81.3,43.6,20.6,97
151.0,57.7,83.4,41.8,20.1,98
150.0,56.2,81.5,32.8,21.3,97
150.0,52.5,75.9,31.2,22.3,93
150.0,47.3,68.7,28.9,24.1,88
150.0,43.1,63.6,24.5,23.5,85
150.0,42.0,62.6,19.2,24.9,83
148.0,42.3,62.9,12.9,27.9,74
146.0,44.4,66.1,6.7,29.0,69
145.0,45.1,67.1,3.0,29.7,63
144.0,43.7,65.0,0.6,30.4,55
143.0,41.9,62.2,8.5,30.5,52
141.0,41.9,62.2,31.1,30.5,55
140.0,49.8,73.1,63.0,22.3,88
139.0,71.9,104.8,99.7,23.9,86
142.0,78.5,114.3,100.2,22.5,92
145.0,78.9,114.6,100.8,21.9,94
148.0,76.1,110.4,98.8,21.6,95
150.0,78.0,113.2,93.4,21.3,96
150.0,79.6,115.3,85.9,20.9,96
151.0,74.7,108.3,75.7,21.2,95
151.0,69.2,99.9,69.0,21.2,95
151.0,65.0,94.1,62.4,21.2,95
151.0,61.9,89.4,54.5,21.2,96
151.0,59.8,86.4,49.2,21.4,96
152.0,58.7,84.8,44.5,20.7,97
152.0,63.3,91.5,45.9,22.1,94
152.0,67.1,97.1,47.6,22.9,89
152.0,64.0,93.1,49.9,24.1,85
152.0,60.5,88.5,47.7,26.1,82
153.0,55.8,82.4,37.6,27.3,79
153.0,49.6,74.0,23.0,27.2,79
153.0,45.3,67.8,8.0,28.8,70
153.0,41.9,62.9,3.9,30.2,61
153.0,41.2,61.7,3.5,30.3,54
153.0,41.2,61.7,8.6,29.5,59
153.0,42.4,62.9,18.5,28.9,61
153.0,42.6,62.9,32.6,28.2,66
153.0,55.4,81.3,92.3,23.6,87
153.0,61.5,89.6,96.1,22.7,93
152.0,56.5,82.4,101.5,23.2,88
152.0,59.1,86.1,106.5,21.9,93
151.0,64.7,93.8,107.2,21.4,95
151.0,68.0,98.3,106.1,21.8,95
151.0,68.9,99.4,101.8,21.7,96
151.0,66.6,96.2,95.5,21.2,97
151.0,65.2,94.1,87.0,20.8,98
151.0,65.0,93.4,75.4,20.5,98
151.0,65.7,94.3,67.2,20.2,99
151.0,67.5,96.9,58.9,20.0,99
151.0,66.4,95.5,45.7,20.5,99
151.0,68.5,98.5,44.0,21.2,99
151.0,67.1,96.6,41.4,22.8,93
151.0,65.0,94.1,36.0,21.3,96
151.0,58.6,85.7,29.2,23.9,85
151.0,48.9,72.6,20.9,26.6,78
151.0,45.4,67.8,12.0,28.0,72
151.0,44.1,65.9,7.1,28.9,66
151.0,43.4,65.0,3.6,29.3,66
151.0,41.1,61.7,7.7,29.3,69
151.0,39.5,59.4,23.6,29.8,66
